ID	at.ID	Term	Ontology
GO:0097638	GO:0090467	L-arginine import across plasma membrane	BP
GO:0097638	GO:1902765	L-arginine import across plasma membrane	BP
GO:0097639	GO:1903410	L-lysine import across plasma membrane	BP
GO:0097640	GO:1903411	L-ornithine import across plasma membrane	BP
GO:0097730	GO:0031513	non-motile cilium	CC
GO:0097746	GO:0042312	blood vessel diameter maintenance	BP
GO:0097746	GO:0050880	blood vessel diameter maintenance	BP
GO:0098542	GO:0009814	defense response to other organism	BP
GO:0098543	GO:0051824	detection of other organism	BP
GO:0098609	GO:0016337	cell-cell adhesion	BP
GO:0098610	GO:0098741	adhesion between unicellular organisms	BP
GO:0098636	GO:1990307	protein complex involved in cell adhesion	CC
GO:0098653	GO:0098587	centromere clustering	BP
GO:0098655	GO:0099132	monoatomic cation transmembrane transport	BP
GO:0098656	GO:0099133	monoatomic anion transmembrane transport	BP
GO:0098662	GO:0015672	inorganic cation transmembrane transport	BP
GO:0098662	GO:0072511	inorganic cation transmembrane transport	BP
GO:0098702	GO:0061488	adenine import across plasma membrane	BP
GO:0098703	GO:1990035	calcium ion import across plasma membrane	BP
GO:0098704	GO:0097319	carbohydrate import across plasma membrane	BP
GO:0098705	GO:0015678	copper ion import across plasma membrane	BP
GO:0098705	GO:1902861	copper ion import across plasma membrane	BP
GO:0098706	GO:0015683	iron ion import across cell outer membrane	BP
GO:0098706	GO:0097461	iron ion import across cell outer membrane	BP
GO:0098708	GO:0061490	glucose import across plasma membrane	BP
GO:0098708	GO:1990821	glucose import across plasma membrane	BP
GO:0098709	GO:0036347	glutathione import across plasma membrane	BP
GO:0098710	GO:0061489	guanine import across plasma membrane	BP
GO:0098711	GO:0097459	iron ion import across plasma membrane	BP
GO:0098711	GO:0097460	iron ion import across plasma membrane	BP
GO:0098711	GO:0098707	iron ion import across plasma membrane	BP
GO:0098712	GO:1903802	L-glutamate import across plasma membrane	BP
GO:0098712	GO:1990123	L-glutamate import across plasma membrane	BP
GO:0098713	GO:1990122	leucine import across plasma membrane	BP
GO:0098714	GO:0097405	malate import across plasma membrane	BP
GO:0098715	GO:0097406	malonic acid import across plasma membrane	BP
GO:0098716	GO:0090509	nickel cation import across plasma membrane	BP
GO:0098717	GO:0044755	pantothenate import across plasma membrane	BP
GO:0098717	GO:1901688	pantothenate import across plasma membrane	BP
GO:0098718	GO:0061491	serine import across plasma membrane	BP
GO:0098719	GO:0097369	sodium ion import across plasma membrane	BP
GO:0098719	GO:1990118	sodium ion import across plasma membrane	BP
GO:0098720	GO:0097404	succinate import across plasma membrane	BP
GO:0098721	GO:1902431	uracil import across plasma membrane	BP
GO:0098795	GO:0030423	global gene silencing by mRNA cleavage	BP
GO:0098855	GO:1990746	HCN channel complex	CC
GO:0098855	GO:1990759	HCN channel complex	CC
GO:0098874	GO:0099603	spike train	BP
GO:0099115	GO:1990421	chromosome, subtelomeric region	CC
GO:0099115	GO:1990707	chromosome, subtelomeric region	CC
GO:0099120	GO:0090702	socially cooperative development	BP
GO:0099512	GO:0043205	supramolecular fiber	CC
GO:0099621	GO:0103019	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity	MF
GO:0101005	GO:1904265	deubiquitinase activity	MF
GO:0101006	GO:0008969	protein histidine phosphatase activity	MF
GO:0102025	GO:0032146	ABC-type thiosulfate transporter activity	MF
GO:0102059	GO:0102192	2-cis,6-cis-farnesyl pyrophosphate synthase activity	MF
GO:0102194	GO:0030387	protein-fructosamine 3-kinase activity	MF
GO:0102205	GO:0051505	cholesterol alpha-glucosyltransferase activity	MF
GO:0102223	GO:0102225	4,4'-diapophytoene desaturase (4,4'-diaponeurosporene-forming)	MF
GO:0102223	GO:0102961	4,4'-diapophytoene desaturase (4,4'-diaponeurosporene-forming)	MF
GO:0102223	GO:0102962	4,4'-diapophytoene desaturase (4,4'-diaponeurosporene-forming)	MF
GO:0102431	GO:0102430	acyl-lipid omega-(9-4) desaturase activity	MF
GO:0103012	GO:0030385	ferredoxin-thioredoxin reductase activity	MF
GO:0103118	GO:0043764	UDP-3-O-(R-3-hydroxymyristoyl)-glucosamine N-acyltransferase activity	MF
GO:0106006	GO:0140362	cytoskeletal protein-membrane anchor activity	MF
GO:0106157	GO:0140554	peptidyl-arginine 3-dioxygenase activity	MF
GO:0106223	GO:0102260	germacrene A hydroxylase activity	MF
GO:0106260	GO:0140564	DNA-DNA tethering activity	MF
GO:0106274	GO:0003956	NAD+-protein-arginine ADP-ribosyltransferase activity	MF
GO:0106274	GO:0106275	NAD+-protein-arginine ADP-ribosyltransferase activity	MF
GO:0120017	GO:0035620	ceramide transfer activity	MF
GO:0120020	GO:0017127	cholesterol transfer activity	MF
GO:0120022	GO:0120024	glucagon family peptide binding	MF
GO:0120306	GO:1903956	cellular response to actin cytoskeletal stress	BP
GO:0120306	GO:1903957	cellular response to actin cytoskeletal stress	BP
GO:0120306	GO:1904804	cellular response to actin cytoskeletal stress	BP
GO:0120306	GO:1904805	cellular response to actin cytoskeletal stress	BP
GO:0140142	GO:0061717	nucleocytoplasmic carrier activity	MF
GO:0140142	GO:0090631	nucleocytoplasmic carrier activity	MF
GO:0140297	GO:0001107	DNA-binding transcription factor binding	MF
GO:0140297	GO:0033613	DNA-binding transcription factor binding	MF
GO:0140297	GO:0070491	DNA-binding transcription factor binding	MF
GO:0140312	GO:0098748	cargo adaptor activity	MF
GO:0140319	GO:0005040	receptor decoy activity	MF
GO:0140326	GO:0004012	ATPase-coupled intramembrane lipid transporter activity	MF
GO:0140326	GO:0008557	ATPase-coupled intramembrane lipid transporter activity	MF
GO:0140338	GO:0010175	sphingomyelin transfer activity	MF
GO:0140429	GO:0098783	positive regulation of mitotic sister chromatid biorientation	BP
GO:0140429	GO:1990598	positive regulation of mitotic sister chromatid biorientation	BP
GO:0140448	GO:0035638	signaling receptor ligand precursor processing	BP
GO:0140469	GO:0060733	GCN2-mediated signaling	BP
GO:0140552	GO:0071147	TEAD-YAP complex	CC
GO:0140552	GO:0071148	TEAD-YAP complex	CC
GO:0140552	GO:0071149	TEAD-YAP complex	CC
GO:0140552	GO:0071150	TEAD-YAP complex	CC
GO:0140552	GO:0071151	TEAD-YAP complex	CC
GO:0140658	GO:0070615	ATP-dependent chromatin remodeler activity	MF
GO:0140666	GO:0097617	annealing activity	MF
GO:0140674	GO:0140675	ATP-dependent histone chaperone activity	MF
GO:0140911	GO:0034290	pore-forming activity	MF
GO:0140911	GO:0034291	pore-forming activity	MF
GO:0140911	GO:0034292	pore-forming activity	MF
GO:0141132	GO:0052264	defense response to host	BP
GO:0141132	GO:0052348	defense response to host	BP
GO:0141132	GO:0052369	defense response to host	BP
GO:0150127	GO:0150123	regulation of interleukin-33 production	BP
GO:0150127	GO:0150130	regulation of interleukin-33 production	BP
GO:0150128	GO:0150124	negative regulation of interleukin-33 production	BP
GO:0150128	GO:0150131	negative regulation of interleukin-33 production	BP
GO:0150129	GO:0150125	positive regulation of interleukin-33 production	BP
GO:0150129	GO:0150132	positive regulation of interleukin-33 production	BP
GO:0150157	GO:0150156	regulation of interleukin-34 production	BP
GO:0150157	GO:0150160	regulation of interleukin-34 production	BP
GO:0150158	GO:0150161	positive regulation of interleukin-34 production	BP
GO:0150159	GO:0150162	negative regulation of interleukin-34 production	BP
GO:0150189	GO:0150192	regulation of interleukin-32 production	BP
GO:0150190	GO:0150193	negative regulation of interleukin-32 production	BP
GO:0150191	GO:0150194	positive regulation of interleukin-32 production	BP
GO:1900150	GO:2000072	regulation of defense response to fungus	BP
GO:1900424	GO:1902477	regulation of defense response to bacterium	BP
GO:1900425	GO:1902478	negative regulation of defense response to bacterium	BP
GO:1900426	GO:1902479	positive regulation of defense response to bacterium	BP
GO:1900735	GO:1900479	positive regulation of flocculation	BP
GO:1900772	GO:1900770	fumitremorgin B biosynthetic process	BP
GO:1900781	GO:1900773	fumiquinazoline C biosynthetic process	BP
GO:1900781	GO:1900775	fumiquinazoline C biosynthetic process	BP
GO:1900781	GO:1900779	fumiquinazoline C biosynthetic process	BP
GO:1900796	GO:1900794	terrequinone A biosynthetic process	BP
GO:1900805	GO:1900803	brevianamide F biosynthetic process	BP
GO:1900809	GO:1900807	fumigaclavine C biosynthetic process	BP
GO:1900854	GO:1900852	positive regulation of terrequinone A biosynthetic process	BP
GO:1900988	GO:1900986	ajmaline biosynthetic process	BP
GO:1900991	GO:1900989	scopolamine biosynthetic process	BP
GO:1901015	GO:1901013	3alpha(S)-strictosidine biosynthetic process	BP
GO:1901051	GO:1901049	atropine biosynthetic process	BP
GO:1901096	GO:1902452	regulation of autophagosome maturation	BP
GO:1901097	GO:1902453	negative regulation of autophagosome maturation	BP
GO:1901098	GO:1902454	positive regulation of autophagosome maturation	BP
GO:1901170	GO:0018931	naphthalene catabolic process	BP
GO:1901222	GO:0042345	regulation of non-canonical NF-kappaB signal transduction	BP
GO:1901222	GO:0042348	regulation of non-canonical NF-kappaB signal transduction	BP
GO:1901223	GO:0042347	negative regulation of non-canonical NF-kappaB signal transduction	BP
GO:1901224	GO:0008588	positive regulation of non-canonical NF-kappaB signal transduction	BP
GO:1901224	GO:0042346	positive regulation of non-canonical NF-kappaB signal transduction	BP
GO:1901238	GO:1901237	ABC-type tungstate transporter activity	MF
GO:1901239	GO:1901549	malonate(1-) transmembrane transporter activity	MF
GO:1901422	GO:1990336	response to butan-1-ol	BP
GO:1901474	GO:0045118	azole transmembrane transporter activity	MF
GO:1901478	GO:0015241	aminotriazole transmembrane transporter activity	MF
GO:1901654	GO:1990369	response to ketone	BP
GO:1901661	GO:0042375	quinone metabolic process	BP
GO:1901662	GO:0042378	quinone catabolic process	BP
GO:1901663	GO:0045426	quinone biosynthetic process	BP
GO:1901694	GO:0046675	positive regulation of compound eye retinal cell apoptotic process	BP
GO:1901976	GO:2001047	regulation of cell cycle checkpoint	BP
GO:1901977	GO:2001048	negative regulation of cell cycle checkpoint	BP
GO:1901978	GO:2001052	positive regulation of cell cycle checkpoint	BP
GO:1902047	GO:1905122	polyamine transmembrane transport	BP
GO:1902147	GO:1902149	regulation of response to cytokinesis checkpoint signaling	BP
GO:1902148	GO:1902150	positive regulation of response to cytokinesis checkpoint signaling	BP
GO:1902170	GO:1990106	cellular response to reactive nitrogen species	BP
GO:1902275	GO:0001672	regulation of chromatin organization	BP
GO:1902275	GO:1903308	regulation of chromatin organization	BP
GO:1902300	GO:0042871	galactarate transmembrane transport	BP
GO:1902301	GO:0042877	galactarate transmembrane transporter activity	MF
GO:1902440	GO:1990975	protein localization to mitotic spindle pole body	BP
GO:1902441	GO:1990945	protein localization to meiotic spindle pole body	BP
GO:1902441	GO:1990954	protein localization to meiotic spindle pole body	BP
GO:1902531	GO:0010627	regulation of intracellular signal transduction	BP
GO:1902532	GO:0010741	negative regulation of intracellular signal transduction	BP
GO:1902533	GO:0010740	positive regulation of intracellular signal transduction	BP
GO:1902599	GO:0015906	sulfathiazole transmembrane transport	BP
GO:1902600	GO:0006818	proton transmembrane transport	BP
GO:1902600	GO:0015991	proton transmembrane transport	BP
GO:1902600	GO:0015992	proton transmembrane transport	BP
GO:1902657	GO:0072693	protein localization to prospore membrane	BP
GO:1902657	GO:1902658	protein localization to prospore membrane	BP
GO:1902665	GO:1990337	response to isobutanol	BP
GO:1902696	GO:1990293	glycine catabolic process to isobutanol	BP
GO:1902697	GO:1990292	valine catabolic process to isobutanol	BP
GO:1902698	GO:1990288	pentose catabolic process to butyrate	BP
GO:1902699	GO:1990289	pentose catabolic process to acetate	BP
GO:1902700	GO:1990290	pentose catabolic process to butan-1-ol	BP
GO:1902701	GO:1990291	pentose catabolic process to propan-2-ol	BP
GO:1902758	GO:0061600	bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process	BP
GO:1902760	GO:0061601	Mo(VI)-molybdopterin cytosine dinucleotide biosynthetic process	BP
GO:1902778	GO:1990373	response to alkane	BP
GO:1902906	GO:1990237	proteasome storage granule assembly	BP
GO:1902974	GO:0072691	meiotic DNA replication initiation	BP
GO:1902981	GO:1903458	synthesis of RNA primer involved in mitotic DNA replication	BP
GO:1903076	GO:0090003	regulation of protein localization to plasma membrane	BP
GO:1903076	GO:1905963	regulation of protein localization to plasma membrane	BP
GO:1903077	GO:0090005	negative regulation of protein localization to plasma membrane	BP
GO:1903077	GO:1905964	negative regulation of protein localization to plasma membrane	BP
GO:1903078	GO:0090004	positive regulation of protein localization to plasma membrane	BP
GO:1903078	GO:1905965	positive regulation of protein localization to plasma membrane	BP
GO:1903213	GO:1990152	protein localization to subtelomeric heterochromatin	BP
GO:1903231	GO:0150100	mRNA base-pairing translational repressor activity	MF
GO:1903276	GO:1903273	regulation of sodium ion export across plasma membrane	BP
GO:1903277	GO:1903274	negative regulation of sodium ion export across plasma membrane	BP
GO:1903278	GO:1903275	positive regulation of sodium ion export across plasma membrane	BP
GO:1903361	GO:0061467	protein localization to basolateral plasma membrane	BP
GO:1903692	GO:0044690	methionine import across plasma membrane	BP
GO:1903764	GO:1902302	regulation of potassium ion export across plasma membrane	BP
GO:1903765	GO:1902303	negative regulation of potassium ion export across plasma membrane	BP
GO:1903766	GO:1902304	positive regulation of potassium ion export across plasma membrane	BP
GO:1903801	GO:0060356	L-leucine import across plasma membrane	BP
GO:1903803	GO:0036229	L-glutamine import across plasma membrane	BP
GO:1903804	GO:0036233	glycine import across plasma membrane	BP
GO:1903805	GO:0090468	L-valine import across plasma membrane	BP
GO:1903806	GO:0090476	L-isoleucine import across plasma membrane	BP
GO:1903806	GO:0090477	L-isoleucine import across plasma membrane	BP
GO:1903807	GO:0036231	L-threonine import across plasma membrane	BP
GO:1903808	GO:0036232	L-tyrosine import across plasma membrane	BP
GO:1903810	GO:0061460	L-histidine import across plasma membrane	BP
GO:1903810	GO:0090466	L-histidine import across plasma membrane	BP
GO:1903811	GO:0090469	L-asparagine import across plasma membrane	BP
GO:1903826	GO:0015809	L-arginine transmembrane transport	BP
GO:1903826	GO:0043091	L-arginine transmembrane transport	BP
GO:1903826	GO:1902023	L-arginine transmembrane transport	BP
GO:1903826	GO:1903400	L-arginine transmembrane transport	BP
GO:1903988	GO:1903414	iron ion export across plasma membrane	BP
GO:1904047	GO:0070283	S-adenosyl-L-methionine binding	MF
GO:1904271	GO:1903809	L-proline import across plasma membrane	BP
GO:1904359	GO:0075006	regulation of spore germination	BP
GO:1904360	GO:0075008	negative regulation of spore germination	BP
GO:1904361	GO:0075007	positive regulation of spore germination	BP
GO:1904438	GO:1903989	regulation of iron ion import across plasma membrane	BP
GO:1904439	GO:1903990	negative regulation of iron ion import across plasma membrane	BP
GO:1904440	GO:1903991	positive regulation of iron ion import across plasma membrane	BP
GO:1904659	GO:0015758	glucose transmembrane transport	BP
GO:1904666	GO:1903834	regulation of ubiquitin protein ligase activity	BP
GO:1904667	GO:0060564	negative regulation of ubiquitin protein ligase activity	BP
