ID	Relation	Parent	Term	Ontology	Parent.Term
GO:0102611	isa	GO:0016758	(+)-secoisolariciresinol monoglucoside glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102612	isa	GO:0016709	syn-pimaradiene 6beta-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102613	isa	GO:0016709	trimethyluric acid monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102614	isa	GO:0016709	germacrene A acid 8beta-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102615	isa	GO:0016709	ent-cassadiene-C2-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102620	isa	GO:0016709	3-geranylgeranylindole NADPH:oxygen oxidoreductase (10,11-epoxidizing) activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102621	isa	GO:0016709	emindole-SB NADPH:oxygen oxidoreductase (14,15-epoxidizing) activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102622	isa	GO:0016811	linuron hydrolase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0102623	isa	GO:0008168	scutellarein 7-methyl ether 6-O-methyltransferase activity	MF	methyltransferase activity
GO:0102624	isa	GO:0008168	scutellarein 7-methyl ether 4'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102625	isa	GO:0008168	cirsimaritin 4'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102626	isa	GO:0016709	parthenolide synthase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102627	isa	GO:0016709	parthenolide 3beta-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102628	isa	GO:0016709	costunolide 3beta-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102629	isa	GO:0008168	patuletin 3'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102630	isa	GO:0008168	gossypetin 8-methyl ester 3'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102631	isa	GO:0008168	caffeoylglucose 3-O-methyltransferase activity	MF	methyltransferase activity
GO:0102632	isa	GO:0016717	(S)-nandinine synthase activity	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
GO:0102633	isa	GO:0016709	flaviolin monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102634	isa	GO:0016703	1,3,6,8-tetrahydroxynaphthalene monooxygenase (quinone-forming) activity	MF	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)
GO:0102635	isa	GO:0016616	11-deoxycorticosterone reductase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102637	isa	GO:0016405	5-aminolevulinate-CoA ligase activity	MF	CoA-ligase activity
GO:0102637	isa	GO:0016878	5-aminolevulinate-CoA ligase activity	MF	acid-thiol ligase activity
GO:0102638	isa	GO:0016765	[1-(2-amino-7-methyl-4-oxo-7,8-dihydro-3H-pteridin-6-yl)]ethyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0102639	isa	GO:0016709	paspalicine synthase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102640	isa	GO:0016709	paspalinine synthase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102641	isa	GO:0016616	(R)-lactaldehyde dehydrogenase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102643	isa	GO:0016836	scalarane-17alpha-19-diol synthase activity	MF	hydro-lyase activity
GO:0102644	isa	GO:0016836	monocyclic sesterterpenediol synthase activity	MF	hydro-lyase activity
GO:0102645	isa	GO:0016836	17(E)-cheilanthenediol synthase activity	MF	hydro-lyase activity
GO:0102646	isa	GO:0016836	14betaH-scalarane-17alpha-19-diol synthase activity	MF	hydro-lyase activity
GO:0102647	isa	GO:0016744	D-ribose 5-phosphate:D-sedoheptulose 7-phosphate transaldolase activity	MF	transketolase or transaldolase activity
GO:0102648	isa	GO:0016744	D-ribose 5-phosphate:D-fructose 6-phosphate transaldolase activity	MF	transketolase or transaldolase activity
GO:0102649	isa	GO:0016747	acetoacetyl-ACP synthase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102650	isa	GO:0016881	cyclo-acetoacetyl-L-tryptophan synthetase activity	MF	acid-amino acid ligase activity
GO:0102652	isa	GO:0016706	gibberellin A9,2-oxoglutarate:oxygen oxidoreductase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102653	isa	GO:0016706	gibberellin A51,2-oxoglutarate:oxygen oxidoreductase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102654	isa	GO:0016717	1-18:1-2-16:0-phosphatidylglycerol trans-3 desaturase activity	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
GO:0102655	isa	GO:0016717	1-18:1-2-trans-16:1-phosphatidylglycerol desaturase activity	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
GO:0102656	isa	GO:0016717	1-18:2-2-trans-16:1-phosphatidylglycerol desaturase activity	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
GO:0102657	isa	GO:0016717	1-18:1-2-16:0-monogalactosyldiacylglycerol palmitoyl-lipid 7-desaturase activity	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
GO:0102658	isa	GO:0008483	2-oxo-5-methylthiopentanoate aminotransferase activity	MF	transaminase activity
GO:0102659	isa	GO:0016758	UDP-glucose: 4-methylthiobutylhydroximate S-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102660	isa	GO:0016747	caffeoyl-CoA:shikimate O-(hydroxycinnamoyl)transferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102661	isa	GO:0016765	homogentisate solanyltransferase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0102663	isa	GO:0016706	gibberellin A34,2-oxoglutarate:oxygen oxidoreductase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102664	isa	GO:0016879	indole-3-acetyl-leucine synthetase activity	MF	ligase activity, forming carbon-nitrogen bonds
GO:0102665	isa	GO:0016879	indole-3-acetyl-glutamate synthetase activity	MF	ligase activity, forming carbon-nitrogen bonds
GO:0102666	isa	GO:0016788	indole-3-acetyl-beta-4-D-glucose hydrolase activity	MF	hydrolase activity, acting on ester bonds
GO:0102667	isa	GO:0016788	indole-3-acetyl-beta-1-D-glucose hydrolase activity	MF	hydrolase activity, acting on ester bonds
GO:0102669	isa	GO:0004553	isoflavone-7-O-glucoside beta-glucosidase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102670	isa	GO:0008168	2,7,4'-trihydroxyisoflavanone-4'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102671	isa	GO:0008168	6a-hydroxymaackiain-3-O-methyltransferase activity	MF	methyltransferase activity
GO:0102672	isa	GO:0016702	fatty acid alpha-oxygenase activity	MF	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
GO:0102673	isa	GO:0016620	fatty aldehyde dehydrogenase activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0102676	isa	GO:0016717	avenasterol-desaturase activity	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
GO:0102677	isa	GO:0016709	campesterol,NADPH:oxygen oxidoreductase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102678	isa	GO:0016628	22-alpha-hydroxy-campest-4-en-3-one,NADPH:steroid 5alpha-reductase activity	MF	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
GO:0102679	isa	GO:0016709	(5alpha)-campestan-3-one hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102680	isa	GO:0016709	campest-4-en-3-one hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102681	isa	GO:0004553	isoamylase (maltodextrin-releasing) activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102682	isa	GO:0016799	cytokinin riboside 5'-monophosphate phosphoribohydrolase activity	MF	hydrolase activity, hydrolyzing N-glycosyl compounds
GO:0102684	isa	GO:0016709	L-phenylalanine N-monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102685	isa	GO:0016758	UDP-glucose:trans-zeatin 7-N-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102686	isa	GO:0016758	UDP-glucose:trans-zeatin 9-N-glucosyltransferase	MF	hexosyltransferase activity
GO:0102687	isa	GO:0016758	UDP-glucose:dihydrozeatin 7-N-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102688	isa	GO:0016758	dihydrozeatin UDP glycosyltransferase activity	MF	hexosyltransferase activity
GO:0102689	isa	GO:0016758	UDP-glucose:isopentenyladenine 7-N-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102690	isa	GO:0016758	isopentenyladenine UDP glycosyltransferase activity	MF	hexosyltransferase activity
GO:0102691	isa	GO:0016758	UDP-glucose:benzyladenine 7-N-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102692	isa	GO:0016758	benzyladenine UDP glycosyltransferase activity	MF	hexosyltransferase activity
GO:0102693	isa	GO:0016758	UDP-glucose:kinetin 7-N-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102694	isa	GO:0016758	kinetin UDP glycosyltransferase activity	MF	hexosyltransferase activity
GO:0102695	isa	GO:0016758	UDP-glucose:cis-zeatin 7-N-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102696	isa	GO:0016758	cis-zeatin UDP glycosyltransferase activity	MF	hexosyltransferase activity
GO:0102697	isa	GO:0016758	trans-zeatin-O-glucoside UDP glycosyltransferase activity	MF	hexosyltransferase activity
GO:0102698	isa	GO:0016838	5-epi-aristolochene synthase activity	MF	carbon-oxygen lyase activity, acting on phosphates
GO:0102699	isa	GO:0016709	2-methylpropionitrile hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102700	isa	GO:0016838	alpha-thujene synthase activity	MF	carbon-oxygen lyase activity, acting on phosphates
GO:0102701	isa	GO:0016838	tricyclene synthase activity	MF	carbon-oxygen lyase activity, acting on phosphates
GO:0102702	isa	GO:0016838	2-carene synthase activity	MF	carbon-oxygen lyase activity, acting on phosphates
GO:0102703	isa	GO:0016838	camphene synthase activity	MF	carbon-oxygen lyase activity, acting on phosphates
GO:0102704	isa	GO:0016758	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity	MF	hexosyltransferase activity
GO:0102705	isa	GO:0016831	serine decarboxylase activity	MF	carboxy-lyase activity
GO:0102706	isa	GO:0046993	butein:oxygen oxidoreductase activity	MF	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond, with oxygen as acceptor
GO:0102707	isa	GO:0008757	S-adenosyl-L-methionine:beta-alanine N-methyltransferase activity	MF	S-adenosylmethionine-dependent methyltransferase activity
GO:0102708	isa	GO:0008757	S-adenosyl-L-methionine:N-methyl-beta-alanine N-methyltransferase activity	MF	S-adenosylmethionine-dependent methyltransferase activity
GO:0102709	isa	GO:0008757	S-adenosyl-L-methionine:N,N-dimethyl-beta-alanine N-methyltransferase activity	MF	S-adenosylmethionine-dependent methyltransferase activity
GO:0102710	isa	GO:0016758	D-inositol-3-phosphate glycosyltransferase activity	MF	hexosyltransferase activity
GO:0102711	isa	GO:0016706	gibberellin A25,oxoglutarate:oxygen oxidoreductase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102712	isa	GO:0016706	gibberellin A13,oxoglutarate:oxygen oxidoreductase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102713	isa	GO:0016706	gibberellin A25 hydroxylase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102714	isa	GO:0016706	gibberellin A12,oxoglutarate:oxygen oxidoreductase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102715	isa	GO:0016706	gibberellin A17,oxoglutarate:oxygen oxidoreductase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102716	isa	GO:0016706	gibberellin A28,oxoglutarate:oxygen oxidoreductase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102717	isa	GO:0050498	DIBOA-glucoside oxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with 2-oxoglutarate as one donor, and the other dehydrogenated
GO:0102718	isa	GO:0008168	TRIBOA-glucoside methyltransferase activity	MF	methyltransferase activity
GO:0102719	isa	GO:0008168	S-adenosyl-L-methionine:eugenol-O-methyltransferase activity	MF	methyltransferase activity
GO:0102720	isa	GO:0016747	acetyl-coenzyme A:acetyl alcohol acetyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102721	isa	GO:0016682	ubiquinol:oxygen oxidoreductase activity	MF	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor
GO:0102723	isa	GO:0016758	UDP-glucose:curcumin glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102724	isa	GO:0016758	UDP-glucose:curcumin monoglucoside glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102725	isa	GO:0016627	24-methyldesmosterol reductase activity	MF	oxidoreductase activity, acting on the CH-CH group of donors
GO:0102726	isa	GO:0004553	DIMBOA glucoside beta-D-glucosidase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102727	isa	GO:0016616	3beta-hydroxysteroid dehydrogenase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102728	isa	GO:0016628	campest-4-en-3-one,NADPH:steroid 5alpha-reductase activity	MF	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
GO:0102729	isa	GO:0016709	6-oxocampestanol hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102730	isa	GO:0016705	cathasterone hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
GO:0102731	isa	GO:0016773	D-myo-inositol (1,3,4,6)-tetrakisphosphate 2-kinase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0102732	isa	GO:0016773	myo-inositol-1,2,3,4,6-heptakisphosphate 5-kinase activity	MF	phosphotransferase activity, alcohol group as acceptor
